Name,Listing id,Price,Link
Used 2019 Lexus ES 350,568338794,"35,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568338794
Used 2010 Lexus RX 350 AWD,568346576,"11,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568346576
Certified 2018 Lexus NX 300 FWD,573731072,"31,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573731072
Certified 2018 Lexus NX 300 FWD,574317031,"30,351",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574317031
Certified 2016 Lexus RX 350 FWD,572475183,"27,986",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572475183
Used 2017 Lexus RX 350 FWD,572315692,"31,825",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572315692
Used 2011 Lexus LX 570 4WD,574927426,"28,949",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574927426
Used 2016 Lexus LS 460 L AWD,573440425,"45,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573440425
Used 2015 Lexus ES 350,573782357,"21,407",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573782357
Used 2020 Lexus GX 460 Premium,568332378,"49,901",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568332378
Used 2017 Lexus NX 200t AWD,570436233,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570436233
Used 2019 Lexus RC 350,571072038,"41,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571072038
Certified 2020 Lexus RX 350 FWD w/ Premium Package,572575129,"44,875",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572575129
Used 2018 Lexus RX 350 AWD,569075180,"36,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569075180
Certified 2017 Lexus IS 200t,571562749,"27,672",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571562749
Used 2014 Lexus ES 350,573159643,"15,876",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573159643
Used 2018 Lexus IS 300,572820178,"32,400",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572820178
Used 2014 Lexus LX 570 4WD,575031351,"39,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575031351
Used 2017 Lexus NX 300h AWD,570405108,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570405108
Used 2007 Lexus GX 470,574944042,"17,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574944042
Used 2018 Lexus GX 460,574661827,"41,962",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574661827
Used 2018 Lexus RX 350 FWD,573314818,"35,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573314818
Used 2015 Lexus RX 350 AWD,572056271,"21,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572056271
Used 2014 Lexus IS 250,565946225,"17,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565946225
Used 2018 Lexus RX 350 FWD,570405127,"34,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570405127
Used 2020 Lexus ES 350,570092702,"37,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570092702
Used 2017 Lexus RX 350 AWD,572056275,"33,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572056275
Used 2014 Lexus RX 350 2WD,574734849,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574734849
Used 2017 Lexus NX 200t FWD,572123911,"23,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572123911
Used 2017 Lexus NX 200t AWD,569383559,"22,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569383559
Used 2017 Lexus ES 350,573606293,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573606293
Used 2019 Lexus ES 350,574934633,"35,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574934633
Used 2019 Lexus RX 350 F Sport,573574159,"43,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573574159
Used 2019 Lexus NX 300 FWD,573940581,"30,140",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573940581
Used 2017 Lexus RX 350 FWD,574046441,"29,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574046441
Used 2014 Lexus ES 350,572915770,"14,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572915770
Used 2017 Lexus NX 200t AWD,572809659,"28,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572809659
Used 2017 Lexus IS 200t,574500253,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574500253
Used 2017 Lexus GX 460,574934975,"38,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574934975
Used 2017 Lexus GX 460,574332058,"35,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574332058
Used 2018 Lexus IS 300,565305531,"23,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565305531
Used 2017 Lexus NX 200t FWD,566605593,"23,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566605593
Used 2019 Lexus ES 300h,569583163,"30,587",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569583163
Used 2016 Lexus IS 200t,574221968,"22,600",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574221968
Used 2019 Lexus ES 350,567677920,"31,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567677920
Used 2017 Lexus IS 200t,570184750,"24,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570184750
Used 2019 Lexus ES 350,571944206,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571944206
Used 2019 Lexus ES 350,573535059,"33,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573535059
Used 2011 Lexus RX 350 AWD,563796859,"10,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563796859
Used 2018 Lexus NX 300 FWD,570211723,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570211723
Used 2018 Lexus IS 300,573393894,"26,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573393894
Used 2017 Lexus RX 350 AWD,574731777,"32,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574731777
Used 2017 Lexus NX 200t AWD,572127920,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572127920
Used 2018 Lexus RX 350 AWD,574741675,"38,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574741675
Used 2016 Lexus ES 350,574549245,"20,470",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574549245
Used 2016 Lexus NX 200t FWD,573544286,"22,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573544286
Used 2018 Lexus RX 350 FWD,573801395,"34,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573801395
Used 2018 Lexus ES 300h,574195376,"29,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574195376
Used 2017 Lexus RC 350,571072329,"34,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571072329
Used 2018 Lexus NX 300 AWD,571804211,"27,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571804211
Used 2017 Lexus NX 200t FWD,567999578,"22,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567999578
Used 2017 Lexus RX 350 FWD,571830201,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571830201
Used 2018 Lexus NX 300 AWD,574803363,"31,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574803363
Used 2021 Lexus GX 460 Premium,575037803,"53,983",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575037803
Used 2017 Lexus RX 350 FWD,569523995,"31,997",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569523995
Used 2019 Lexus ES 350 F Sport,573691891,"38,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573691891
Used 2017 Lexus NX 200t F Sport,574329333,"27,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574329333
Used 2018 Lexus NX 300 AWD,573046635,"29,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573046635
Used 2018 Lexus NX 300 AWD,574654702,"29,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654702
Used 2017 Lexus RX 350 AWD,569227072,"34,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569227072
Used 2014 Lexus GS 350 AWD,564241726,"24,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564241726
Used 2012 Lexus LS 460 AWD,574159048,"21,180",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574159048
Used 2017 Lexus GX 460,574741596,"36,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574741596
Used 2017 Lexus RX 350 FWD,574972443,"28,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574972443
Used 2018 Lexus NX 300 FWD,573487670,"27,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573487670
Used 2018 Lexus NX 300 FWD,574654698,"30,070",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654698
Used 2017 Lexus NX 200t FWD,571490367,"26,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571490367
Used 2015 Lexus ES 350,573800476,"19,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573800476
Used 2015 Lexus GS 350,574654693,"26,450",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654693
Used 2019 Lexus NX 300 FWD,574329321,"32,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574329321
Used 2015 Lexus ES 350,574195360,"19,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574195360
Used 2020 Lexus IS 350 F Sport,572599830,"39,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572599830
Used 2018 Lexus GS 350 AWD,567677953,"33,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567677953
Used 2017 Lexus NX 200t AWD,570985930,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570985930
Used 2017 Lexus RX 350 FWD,570597329,"31,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570597329
Used 2004 Lexus SC 430 Convertible,574626940,"29,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574626940
Used 2017 Lexus RX 350 FWD,567676008,"30,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567676008
Used 2018 Lexus GS 350 F Sport,573606945,"35,450",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573606945
Used 2019 Lexus ES 350 w/ Luxury Package,572171264,"36,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572171264
Used 2016 Lexus ES 350,573392482,"23,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573392482
Used 2017 Lexus RX 350 FWD,571831314,"33,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571831314
Used 2017 Lexus RX 350 FWD,572176553,"34,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572176553
Used 2016 Lexus GS 350,573415222,"30,898",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573415222
Used 2018 Lexus NX 300h AWD,573393870,"29,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573393870
Used 2017 Lexus ES 350,574549255,"25,700",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574549255
Used 2017 Lexus ES 350,574859071,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574859071
Used 2018 Lexus RX 350 AWD,572710279,"40,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572710279
Used 2019 Lexus RX 350 AWD,570330185,"43,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570330185
Used 2020 Lexus NX 300 AWD w/ Premium Package,567187711,"32,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567187711
Used 2019 Lexus NX 300 FWD,573605028,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573605028
Used 2017 Lexus ES 350,574742209,"23,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574742209
Used 2017 Lexus CT 200h,571104890,"18,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571104890
Used 2017 Lexus RC 200t,573544279,"29,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573544279
Used 2019 Lexus RX 350 AWD,567675898,"42,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567675898
Used 2021 Lexus RX 350 FWD w/ Luxury Package,574563463,"53,688",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574563463
Used 2018 Lexus IS 300,574784505,"26,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574784505
Used 2018 Lexus NX 300 FWD,566920244,"24,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566920244
Used 2018 Lexus GX 460,573427186,"38,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573427186
Used 2020 Lexus NX 300 FWD,573946292,"34,300",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573946292
Used 2018 Lexus RX 350 FWD,572174632,"33,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572174632
Used 2019 Lexus GX 460,574654713,"46,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654713
Used 2019 Lexus RC 300 AWD,573574238,"35,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573574238
Used 2015 Lexus RX 350 FWD,570184402,"19,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570184402
Used 2018 Lexus RX 350 FWD,574972446,"32,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574972446
Used 2017 Lexus RX 350 AWD,571804296,"30,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571804296
Used 2017 Lexus RX 350 FWD,565114169,"30,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565114169
Used 2012 Lexus CT 200h,573566414,"12,300",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573566414
Used 2018 Lexus ES 300h,574934959,"27,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574934959
Used 2019 Lexus NX 300 AWD,571831478,"32,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571831478
Used 2013 Lexus ES 350,573482455,"17,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573482455
Used 2016 Lexus RX 350 FWD,572923403,"29,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572923403
Used 2013 Lexus GS 350,574045714,"18,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574045714
Used 2017 Lexus NX 200t F Sport,574654705,"29,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654705
Used 2017 Lexus IS 200t,574222042,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574222042
Used 2018 Lexus ES 350,574742143,"27,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574742143
Used 2017 Lexus IS 350 AWD,573946327,"31,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573946327
Used 2017 Lexus NX 200t F Sport,571109131,"24,094",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571109131
Used 2018 Lexus GX 460,574434342,"40,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574434342
Used 2019 Lexus ES 350,571803490,"36,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571803490
Used 2018 Lexus RX 350 FWD,571189255,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571189255
Used 2019 Lexus RX 350 FWD,565813748,"38,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565813748
Used 2016 Lexus RX 350 FWD,574127919,"26,200",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574127919
Used 2017 Lexus RX 350 FWD,569542849,"29,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569542849
Used 2015 Lexus RX 350 AWD,574847662,"24,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574847662
Used 2019 Lexus NX 300 AWD,573724722,"31,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573724722
Used 2015 Lexus ES 350,573911662,"21,050",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573911662
Used 2017 Lexus NX 200t F Sport,574654682,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654682
Used 2019 Lexus NX 300 FWD,574973613,"27,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574973613
Used 2015 Lexus RX 350 FWD,572483302,"21,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572483302
Used 2020 Lexus IS 300,572968285,"31,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572968285
Used 2018 Lexus RX 350 AWD,573800167,"39,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573800167
Used 2017 Lexus RX 350 FWD,571072372,"31,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571072372
Used 2017 Lexus RX 350 FWD,569507311,"30,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569507311
Used 2018 Lexus IS 300 AWD,571804386,"26,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571804386
Used 2017 Lexus ES 350,570985230,"24,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570985230
Used 2018 Lexus RX 350 FWD,572968286,"37,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572968286
Used 2019 Lexus NX 300h AWD,571380916,"31,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571380916
Certified 2017 Lexus IS 200t F Sport,572374751,"26,727",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572374751
Used 2017 Lexus ES 350,574377992,"26,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574377992
Used 2018 Lexus GX 460,572239097,"38,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572239097
Used 1999 Lexus LX 470 4WD,574297176,"13,885",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574297176
Used 2016 Lexus IS 350,562691516,"24,499",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562691516
Used 2018 Lexus RX 350 AWD,574546250,"39,430",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574546250
Used 2019 Lexus ES 350 F Sport,572334254,"36,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572334254
Used 2017 Lexus RX 350 AWD,567984366,"30,949",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567984366
Used 2019 Lexus UX 250h,568348239,"31,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568348239
Used 2018 Lexus IS 300,573046223,"26,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573046223
Used 2017 Lexus RX 350 FWD,565577674,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565577674
Used 2019 Lexus RX 350 AWD,566510555,"42,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566510555
Used 2019 Lexus IS 300 AWD,572023562,"31,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572023562
Used 2005 Lexus ES 330,573590194,"6,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573590194
Used 2017 Lexus ES 350,574096382,"26,484",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574096382
Used 2018 Lexus RX 350 FWD,574848622,"38,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574848622
Certified 2020 Lexus NX 300 AWD F Sport w/ Comfort Package,574844643,"40,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574844643
Used 2017 Lexus RX 350 FWD,574647248,"35,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574647248
Used 2007 Lexus RX 350 AWD,574207321,"7,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574207321
Used 2016 Lexus ES 350,574893191,"23,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574893191
Used 2017 Lexus GX 460,566539398,"39,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566539398
Used 2018 Lexus ES 350,561828214,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561828214
Used 2019 Lexus ES 350,567504025,"35,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567504025
Used 2017 Lexus RX 350 F Sport,573394203,"34,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573394203
Used 2020 Lexus NX 300h AWD w/ Premium Package,574332042,"37,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574332042
Used 2017 Lexus RX 350 FWD,574329320,"33,140",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574329320
Used 2018 Lexus RX 350 FWD,574654732,"35,560",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654732
Used 2015 Lexus IS 350,574973607,"26,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574973607
Used 2019 Lexus LS 500,574114336,"62,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574114336
Used 2014 Lexus RX 350 F Sport,571659958,"18,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571659958
Used 2019 Lexus ES 350,566950050,"34,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566950050
Used 2019 Lexus NX 300 FWD,569227439,"29,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569227439
Used 2017 Lexus RX 350 FWD,573314720,"34,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573314720
Used 2017 Lexus NX 200t FWD,573046649,"24,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573046649
Used 2018 Lexus NX 300 AWD,574923155,"28,750",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574923155
Used 2017 Lexus RX 350 FWD,573683897,"34,982",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573683897
Used 2017 Lexus ES 350,574775774,"24,791",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574775774
Used 2013 Lexus RX 350 FWD,572558809,"18,584",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572558809
Used 2014 Lexus LS 460 AWD,566379620,"36,490",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566379620
Certified 2018 Lexus NX 300 AWD,574806383,"32,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574806383
Used 2019 Lexus RX 350 AWD,574919842,"42,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574919842
Used 2012 Lexus GX 460 Premium,575021515,"32,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575021515
Used 2017 Lexus NX 200t AWD,574384417,"25,450",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574384417
Used 2018 Lexus NX 300 FWD,574965417,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574965417
Used 2014 Lexus GX 460,574130851,"26,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574130851
Used 2019 Lexus GX 460,566539156,"44,967",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566539156
Used 2018 Lexus NX 300 FWD,574965418,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574965418
Used 2012 Lexus RX 350 AWD,574705226,"17,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574705226
Used 2018 Lexus RX 350 FWD,574647255,"38,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574647255
Used 2018 Lexus RX 450h AWD,574952363,"42,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574952363
Used 2018 Lexus RX 350 FWD,566537582,"33,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566537582
Used 2018 Lexus ES 350,574919837,"31,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574919837
Used 2018 Lexus RX 350L AWD,574952360,"40,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574952360
Used 2018 Lexus GS 350 AWD,574530491,"38,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574530491
Used 2017 Lexus ES 350,572707836,"27,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572707836
Used 2017 Lexus NX 300h AWD,569384004,"27,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569384004
Used 2015 Lexus GS 350 AWD,574681685,"24,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574681685
Certified 2018 Lexus LS 500,573995946,"60,891",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573995946
Used 2016 Lexus RX 350 AWD,571490154,"31,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571490154
Used 2019 Lexus NX 300 FWD,572126244,"30,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572126244
Used 2019 Lexus RX 450h AWD,574622623,"44,840",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574622623
Used 2019 Lexus ES 350,574934640,"34,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574934640
Used 2015 Lexus GS 350 AWD,574332041,"25,150",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574332041
Used 2020 Lexus NX 300 FWD,574651945,"33,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574651945
