Name,Listing id,Price,Link,Year,Age
Used 2017 Lexus RX 350 F Sport,567327581,36995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567327581,2017,4
Used 2014 Lexus GS 350,567136830,18487,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567136830,2014,7
Used 2008 Lexus ES 350,562084043,8888,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562084043,2008,13
Used 2015 Lexus RX 350 AWD,565707223,21495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565707223,2015,6
Used 2016 Lexus ES 350,567295299,24988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567295299,2016,5
Used 2012 Lexus IS 250,569797233,12999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569797233,2012,9
Used 2017 Lexus GS 350 AWD,566614261,34400,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566614261,2017,4
Used 2006 Lexus ES 330,566239973,6980,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566239973,2006,15
Used 2018 Lexus ES 350,566182583,27144,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566182583,2018,3
Used 2013 Lexus ES 350,566192513,18592,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566192513,2013,8
Used 2019 Lexus IS 300 AWD,566637524,34448,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566637524,2019,2
Used 2019 Lexus ES 350,567583786,36980,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567583786,2019,2
Used 2018 Lexus NX 300 FWD,569336287,30799,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569336287,2018,3
Used 2010 Lexus RX 350 AWD,566612775,14995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566612775,2010,11
Used 2017 Lexus NX 200t FWD,566186763,23599,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566186763,2017,4
Used 2015 Lexus ES 350,566635011,17988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566635011,2015,6
Used 2017 Lexus GS 350 AWD,566945303,30790,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566945303,2017,4
Used 2013 Lexus GX 460 Premium,566696791,21993,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566696791,2013,8
Used 2007 Lexus IS 250,568582315,8843,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568582315,2007,14
Used 2017 Lexus IS 300 AWD,566579650,25999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566579650,2017,4
Used 2014 Lexus LS 460 AWD,566682118,24999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566682118,2014,7
Used 2009 Lexus ES 350,566689578,9300,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566689578,2009,12
Used 2020 Lexus RX 350 AWD w/ Premium Package,566201783,46989,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566201783,2020,1
Used 2018 Lexus ES 350,566639761,25290,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566639761,2018,3
Used 2020 Lexus IS 350 F Sport,566662829,43535,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566662829,2020,1
Used 2018 Lexus ES 350,566694641,30999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566694641,2018,3
Used 2016 Lexus RC 350 AWD,566592971,30481,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566592971,2016,5
Used 2017 Lexus RX 350 AWD,566684487,32988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566684487,2017,4
Used 2015 Lexus CT 200h,566583059,14197,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566583059,2015,6
Used 2015 Lexus RX 350 FWD,568356115,23500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568356115,2015,6
Used 2018 Lexus ES 350,568372185,31000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568372185,2018,3
Used 2015 Lexus ES 350,568443968,18399,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568443968,2015,6
Used 2019 Lexus LX 570 4WD,568385861,75987,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568385861,2019,2
Used 2016 Lexus GS 350 AWD,568353856,31117,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568353856,2016,5
Used 2016 Lexus RX 350 AWD,568398695,29300,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568398695,2016,5
Used 2015 Lexus IS 250 AWD,568384691,20000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568384691,2015,6
Used 2016 Lexus ES 350,568278320,23977,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568278320,2016,5
Certified 2020 Lexus LC 500 Coupe w/ Touring Package,559926602,88989,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=559926602,2020,1
Used 2017 Lexus NX 200t F Sport,568385295,26790,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568385295,2017,4
Used 2013 Lexus ES 300h,563469463,13400,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563469463,2013,8
Used 2017 Lexus NX 200t FWD,568421635,30659,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568421635,2017,4
Used 2019 Lexus RX 350 FWD,568335462,40991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568335462,2019,2
Used 2016 Lexus IS 200t,568342977,21495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568342977,2016,5
Used 2013 Lexus RX 350 AWD,570052567,16995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570052567,2013,8
Used 2011 Lexus ES 350,566909753,10486,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566909753,2011,10
Used 2020 Lexus ES 350 F Sport,568389148,39877,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568389148,2020,1
Used 2019 Lexus GX 460 Luxury,568380915,48499,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568380915,2019,2
Used 2018 Lexus NX 300 FWD,568309940,28698,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568309940,2018,3
Used 2019 Lexus GS 350,568465298,47944,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568465298,2019,2
Used 2017 Lexus GX 460,568265914,40000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568265914,2017,4
Used 2019 Lexus NX 300 FWD,568465301,37526,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568465301,2019,2
Used 2019 Lexus ES 350,568338790,36698,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568338790,2019,2
Used 2015 Lexus GX 460 Luxury,569496383,31300,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569496383,2015,6
Used 2014 Lexus IS 350,568089763,22990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568089763,2014,7
Used 2020 Lexus GX 460 Premium,568148192,53000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568148192,2020,1
Used 2019 Lexus ES 350,568142884,34291,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568142884,2019,2
Used 2017 Lexus RX 350 AWD,567090973,31984,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567090973,2017,4
Used 2006 Lexus GS 300 AWD,569622613,8995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569622613,2006,15
Used 2017 Lexus GX 460 Luxury,568142680,40219,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568142680,2017,4
Used 2019 Lexus GX 460 Luxury,568263781,50900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568263781,2019,2
Used 2017 Lexus ES 350,568273651,23895,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568273651,2017,4
Used 2009 Lexus ES 350,561247423,8450,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561247423,2009,12
Used 2018 Lexus NX 300 AWD,568266437,28902,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568266437,2018,3
Used 2006 Lexus IS 250 AWD,568271617,4000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568271617,2006,15
Used 2015 Lexus GS 350,550798683,23915,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=550798683,2015,6
Used 2018 Lexus GX 460,558888579,39795,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=558888579,2018,3
Used 2016 Lexus IS 350 AWD,568201612,29812,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568201612,2016,5
Used 2019 Lexus ES 350,568203514,37990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568203514,2019,2
Used 2017 Lexus IS 200t,566732887,26990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566732887,2017,4
Used 2016 Lexus IS 300 AWD,570692634,26950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570692634,2016,5
Used 2018 Lexus ES 350,567826555,26953,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567826555,2018,3
Used 2017 Lexus IS 200t,569612107,24997,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569612107,2017,4
Used 2014 Lexus GX 460,567868228,29878,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567868228,2014,7
Used 2017 Lexus IS 200t,571714593,25399,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571714593,2017,4
Used 2018 Lexus NX 300 FWD,567494783,30699,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567494783,2018,3
Used 2014 Lexus ES 350,570688793,17601,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570688793,2014,7
Used 2015 Lexus ES 350,568324868,21000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568324868,2015,6
Used 2014 Lexus IS 250,568144274,15903,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568144274,2014,7
Used 2017 Lexus ES 350,568229192,28659,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568229192,2017,4
Used 2015 Lexus NX 200t F Sport,568234432,20000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568234432,2015,6
Used 2017 Lexus RX 450h AWD,568278372,41901,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568278372,2017,4
Used 2002 Lexus LS 430,568375116,8885,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568375116,2002,19
Used 2017 Lexus RX 350 F Sport,565626693,35995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565626693,2017,4
Used 2018 Lexus RX 350 F Sport,568368808,39000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568368808,2018,3
Used 2015 Lexus NX 200t AWD,568340255,24000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568340255,2015,6
Used 2019 Lexus NX 300 FWD,568297615,28495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568297615,2019,2
Used 2017 Lexus RX 350 Premium,568318585,32788,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568318585,2017,4
Used 2018 Lexus NX 300 AWD,568251690,28282,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568251690,2018,3
Used 2018 Lexus ES 300h,568233402,29780,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568233402,2018,3
Used 2018 Lexus LC 500 Coupe,568249770,75900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568249770,2018,3
Used 2017 Lexus RX 350 FWD,568249162,34000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568249162,2017,4
Used 2017 Lexus IS 200t F Sport,567747213,26995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567747213,2017,4
Used 2017 Lexus NX 200t w/ Premium Package,565960003,25950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565960003,2017,4
Used 2017 Lexus RX 350 FWD,569196137,34001,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569196137,2017,4
Used 2019 Lexus RC 300,569277505,38877,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569277505,2019,2
Used 2017 Lexus CT 200h,569257528,18711,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569257528,2017,4
Used 2015 Lexus RX 350 F Sport,571358760,21990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571358760,2015,6
Used 2014 Lexus IS 350,569298774,23000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569298774,2014,7
Certified 2018 Lexus RX 350 AWD,562628858,33995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562628858,2018,3
Used 2015 Lexus RC 350 AWD,569266467,27500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569266467,2015,6
Used 2019 Lexus NX 300 AWD,568257703,34998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568257703,2019,2
Used 2017 Lexus NX 200t FWD,567755503,22397,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567755503,2017,4
Used 2009 Lexus RX 350 AWD,570418893,10500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570418893,2009,12
Used 2016 Lexus RX 350 AWD,531559663,30497,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=531559663,2016,5
Used 2017 Lexus GX 460,564631113,35905,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564631113,2017,4
Used 2017 Lexus NX 200t AWD,563467183,27505,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563467183,2017,4
Used 2015 Lexus RX 350 FWD,567806123,26789,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567806123,2015,6
Used 2004 Lexus ES 330,568373823,5490,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568373823,2004,17
Used 2019 Lexus RC 350 AWD,567595883,42000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567595883,2019,2
Used 2017 Lexus RX 350 FWD,567614803,30995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567614803,2017,4
Used 2014 Lexus CT 200h,567620493,17490,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567620493,2014,7
Used 2017 Lexus ES 350,567622333,24490,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567622333,2017,4
Used 2017 Lexus NX 200t FWD,565138106,24889,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565138106,2017,4
Used 2016 Lexus IS 350,569268559,26950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569268559,2016,5
Used 2011 Lexus RX 450h AWD,569312206,19950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569312206,2011,10
Used 2019 Lexus ES 350,569244597,33150,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569244597,2019,2
Used 2017 Lexus RX 350 AWD,569311385,29588,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569311385,2017,4
Used 2010 Lexus RX 350 AWD,571354846,15509,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571354846,2010,11
Used 2017 Lexus NX 200t FWD,571323576,24500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571323576,2017,4
Used 2017 Lexus RX 350 AWD,571594840,34689,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571594840,2017,4
Used 2013 Lexus LS 460,563624607,30990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563624607,2013,8
Used 2017 Lexus IS 200t F Sport,571349831,27777,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571349831,2017,4
Used 2018 Lexus LC 500 Coupe,567107735,77990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567107735,2018,3
Used 2017 Lexus NX 200t AWD,567329673,28999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567329673,2017,4
Used 2017 Lexus GX 460,567373713,38880,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567373713,2017,4
Used 2019 Lexus NX 300 FWD,568909452,29500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568909452,2019,2
Used 2016 Lexus NX 200t AWD,565705154,23950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565705154,2016,5
Used 2017 Lexus NX 200t AWD,567430673,30966,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567430673,2017,4
Used 2010 Lexus LX 570 4WD,567447543,25900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567447543,2010,11
Used 2015 Lexus GS 350 AWD,567537373,23898,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567537373,2015,6
Used 2018 Lexus GX 460 Premium,565558042,41990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565558042,2018,3
Used 2017 Lexus RX 350 AWD,567379493,33800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567379493,2017,4
Used 2017 Lexus NX 200t FWD,568944021,23449,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568944021,2017,4
Used 2018 Lexus IS 300,568837547,27595,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568837547,2018,3
Used 2016 Lexus ES 300h,568955758,23400,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568955758,2016,5
Used 2012 Lexus ES 350,568969311,12480,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568969311,2012,9
Used 2015 Lexus RX 350 AWD,567519783,25490,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567519783,2015,6
Used 2013 Lexus RX 450h AWD,567532543,20000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567532543,2013,8
Used 2016 Lexus RX 350 2WD,567538293,28311,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567538293,2016,5
Used 2009 Lexus RX 350 AWD,565479283,8850,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565479283,2009,12
Used 2007 Lexus IS 250,567953723,8999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567953723,2007,14
Used 2015 Lexus IS 250 AWD,567325213,19490,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567325213,2015,6
Used 2006 Lexus RX 330,568969755,9921,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568969755,2006,15
Used 2016 Lexus RC 350,568989941,27995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568989941,2016,5
Used 2017 Lexus ES 350,563788077,26000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563788077,2017,4
Used 2013 Lexus ES 300h,568930308,17400,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568930308,2013,8
Used 2019 Lexus ES 350 F Sport,568960285,35999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568960285,2019,2
Used 2017 Lexus RX 350 FWD w/ Premium Package,560204799,31950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560204799,2017,4
Certified 2017 Lexus GX 460,569636393,42999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569636393,2017,4
Used 2015 Lexus RC 350,568898157,28512,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568898157,2015,6
Used 2017 Lexus NX 200t AWD,569330441,30995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569330441,2017,4
Used 2014 Lexus GS 350,569333311,21990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569333311,2014,7
Used 2010 Lexus RX 350 AWD,571356136,17990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571356136,2010,11
Used 2019 Lexus NX 300 FWD,569327821,31288,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569327821,2019,2
Used 2017 Lexus GX 460 Premium,566927363,35999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566927363,2017,4
Used 2016 Lexus NX 200t FWD,569287697,28675,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569287697,2016,5
Used 2013 Lexus RX 350 FWD,567864561,20991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567864561,2013,8
Used 2011 Lexus RX 350 AWD,568268493,16995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568268493,2011,10
Used 2018 Lexus ES 350,570495675,26789,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570495675,2018,3
Used 2014 Lexus LS 460,571313295,33990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571313295,2014,7
Used 2015 Lexus ES 350,571349301,19991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571349301,2015,6
Used 2006 Lexus GS 430,569288662,29995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569288662,2006,15
Used 2006 Lexus RX 330,569294742,8877,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569294742,2006,15
Used 2010 Lexus ES 350,568251953,10811,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568251953,2010,11
Used 2018 Lexus NX 300h AWD,571356976,28999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571356976,2018,3
Used 2005 Lexus ES 330,571357085,6995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571357085,2005,16
Used 2015 Lexus IS 250C,571304345,25950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571304345,2015,6
Used 2017 Lexus GX 460 Premium,569277109,39990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569277109,2017,4
Used 2018 Lexus NX 300 AWD,568883627,30897,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568883627,2018,3
Used 2018 Lexus RX 350 FWD,568970335,35999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568970335,2018,3
Used 2017 Lexus RX 350 FWD,568988901,30498,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568988901,2017,4
Used 2013 Lexus CT 200h,568961385,12990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568961385,2013,8
Used 2019 Lexus IS 300,568871457,28743,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568871457,2019,2
Used 2019 Lexus NX 300 AWD,567480803,37950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567480803,2019,2
Used 2013 Lexus CT 200h,571421826,13990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571421826,2013,8
Used 2018 Lexus NX 300 FWD,571110451,27177,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571110451,2018,3
Used 2016 Lexus GS F,568947344,49900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568947344,2016,5
Used 2017 Lexus RX 350 FWD,567437403,30698,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567437403,2017,4
Used 2018 Lexus ES 350,568951982,30495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568951982,2018,3
Used 2019 Lexus GX 460,568967835,49000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568967835,2019,2
Used 2018 Lexus RX 350 AWD,568909349,35988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568909349,2018,3
Certified 2015 Lexus ES 300h,564063610,19977,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564063610,2015,6
Used 2019 Lexus ES 350,568953742,38912,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568953742,2019,2
Used 2017 Lexus ES 350,568933716,26827,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568933716,2017,4
Used 2015 Lexus RC 350,568914562,31750,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568914562,2015,6
Used 2019 Lexus UX 200 F Sport w/ Premium Package,567470623,29900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567470623,2019,2
Used 2009 Lexus GX 470,568995165,14500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568995165,2009,12
Used 2013 Lexus LS 460,568986320,31888,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568986320,2013,8
Used 2009 Lexus IS 350,565506173,8650,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565506173,2009,12
Used 2018 Lexus LX 570 4WD,568983757,64399,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568983757,2018,3
Used 2010 Lexus RX 350 Premium,569071159,10500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569071159,2010,11
Used 2015 Lexus IS 350 AWD,569154905,25699,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569154905,2015,6
Used 2017 Lexus RX 350 FWD,569134484,34000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569134484,2017,4
Used 2013 Lexus CT 200h Premium,569151818,13988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569151818,2013,8
Used 2016 Lexus RC 200t,569180636,25710,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569180636,2016,5
Used 2017 Lexus RX 350 FWD,568103043,31043,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568103043,2017,4
Used 2019 Lexus GX 460,569174147,46981,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569174147,2019,2
Used 2011 Lexus RX 350 AWD,569223862,15896,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569223862,2011,10
Used 2016 Lexus RX 350 AWD F Sport,569292805,36991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569292805,2016,5
Used 2012 Lexus RX 350 AWD,569257510,20491,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569257510,2012,9
Used 2006 Lexus RX 330 AWD,568215363,9399,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568215363,2006,15
Used 2018 Lexus RX 350 FWD,569982803,36800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569982803,2018,3
Used 2018 Lexus NX 300 FWD,562517660,27495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562517660,2018,3
